"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TZVZHBEH","conferencePaper","2008","Vale, Oto; Candido, Arnaldo; Muniz, Marcelo; Bengtson, Clarissa; Cucatto, Lívia; Almeida, Gladis; Batista, Abner; Parreira, Maria C.; Biderman, Maria Tereza; Aluísio, Sandra","Building a large dictionary of abbreviations for named entity recognition in Portuguese historical corpora","","","","","","","2008","2020-09-25 17:45:07","2022-11-04 11:11:33","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","/home/ebn/Zotero/storage/H9GW2R3F/Vale et al. - 2008 - Building a large dictionary of abbreviations for n.pdf; /home/ebn/Zotero/storage/8JAPIB84/hal-01110200.html","","HEMDIG FRAMEWORK; NER; portuguese","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9F39LX4F","conferencePaper","2016","Neudecker, Clemens","An open corpus for named entity recognition in historic newspapers","Proceedings of the Tenth International Conference on Language Resources and Evaluation (LREC'16)","","","","","","2016","2020-09-25 17:42:23","2022-11-04 11:11:33","","4348–4352","","","","","","","","","","","","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/undefined/2016/neudecker_2016_an open corpus for named entity recognition in historic.pdf","","HEMDIG FRAMEWORK; newspapers; OCR; NER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5A7RVBJ","conferencePaper","2015","Mac Kim, Sunghwan; Cassidy, Steve","Finding names in trove: named entity recognition for Australian historical newspapers","Proceedings of the Australasian Language Technology Association Workshop 2015","","","","","","2015","2020-09-25 17:42:23","2022-11-04 11:11:33","","57–65","","","","","","Finding names in trove","","","","","","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/undefined/2015/mac kim_cassidy_2015_finding names in trove.pdf","","HEMDIG FRAMEWORK; newspapers; NER; LOD; trove collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HVNRIQH2","journalArticle","2020","Błoch, Agata; Vasques Filho, Demival; Bojanowski, Michał","Networks from archives: Reconstructing networks of official correspondence in the early modern Portuguese empire","Social Networks","","0378-8733","10.1016/j.socnet.2020.08.008","http://www.sciencedirect.com/science/article/pii/S0378873320300769","Historical archives provide invaluable insights into societies of the past, including social networks. However, the required amount of traditional archival work makes historical network studies usually small-scaled. We consider the problem of processing a large corpus of unstructured textual information to extract network data. The corpus consists of almost 170,000 documents of administrative correspondence of the Portuguese Empire, from 1610 to 1833, catalogued in the Portuguese Overseas Archives of Lisbon. Our contribution is twofold: the method and the result. Firstly, grounded in the review of manual, semi-manual and automatic methods of network data extraction from natural language corpora, we propose and demonstrate an approach using modern natural language processing algorithms. This approach tries to mimic traditional archivist’s coding practices and is applicable to large corpora of texts, for which manual coding is infeasible because of scale. We believe our approach is generic and adaptable to other substantive contexts, languages, and types of historical archives. Secondly, the dataset created is rich in additional information such as occupation, administrative affiliation, and geographical location of senders and recipients. We provide a preliminary network analysis suggesting that the dataset is an attractive material for historians and social network researchers for addressing research questions about the political and social evolution of the early modern Portuguese Empire, spanning the reign of seven Portuguese monarchs.","2020-09-24","2020-09-25 16:35:40","2022-11-04 11:11:33","2020-09-25 16:35:39","","","","","","Social Networks","Networks from archives","","","","","","","en","","","","","ScienceDirect","","","","/home/ebn/pCloudDrive/zot_library/Social Networks/2020/błoch_et_al_2020_networks_from_archives.pdf; /home/ebn/Zotero/storage/VMVVY2IQ/S0378873320300769.html","","HEMDIG FRAMEWORK; NER; NLP; portuguese","Digital humanities; Natural language processing; Colonial studies; Correspondence networks; Early modern letters; Historical network research; Portuguese empire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QS23B3G","journalArticle","2013","Gooding, Paul; Terras, Melissa; Warwick, Claire","The myth of the new: mass digitization, distant reading, and the future of the book","Literary and Linguistic Computing","","0268-1145","http://dx.doi.org/10.1093/llc/fqt051","http://eprints.gla.ac.uk/168419/","This article presents the theoretical background to a wider project that is attempting to increase our understanding of the impact and uses of large-scale digitization, being undertaken by the first author at University College London with the working title ‘What is the impact of large-scale digitization upon researchers and the information sector?’ It discusses the controversy surrounding the emergence of mass digitization: the creation and collection of huge resources containing millions of pages of textual cultural content. It demonstrates that the polarized nature of the literature about this technological development is far from unprecedented, and in fact can be traced through the theory of a number of varied fields: the debate surrounding mechanization and digital technologies, our understanding of the role of the sublime in modern representations of technology, the similarities between the sociology of city life and digital information overload, and the way in which innovations are diffused throughout society. It proposes that these theories explain why debates around technological innovation often become so hyperbolic, creating an almost mythological view of technological determination. It concludes that, as a result of the processes outlined in this theory, mass digitization has become stuck between two conflicting rhetorical movements, and that it is therefore necessary to begin working to increase our understanding of this technology and to move the debate onwards using evidence from the real world.","2013-12","2020-01-27 17:04:17","2022-11-04 11:11:33","2020-01-27 17:04:13","629-639","","4","28","","","The myth of the new","","","","","","","en","","","","","eprints.gla.ac.uk","","","","/home/ebn/pCloudDrive/zot_library/Literary and Linguistic Computing/2013/goodinget al_2013_the myth of the new.pdf","","HEMDIG FRAMEWORK; large-scale digitization; distant reading","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUH7U9T4","journalArticle","2021","Ehrmann, Maud; Hamdi, Ahmed; Pontes, Elvys Linhares; Romanello, Matteo; Doucet, Antoine","Named Entity Recognition and Classification on Historical Documents: A Survey","arXiv:2109.11406 [cs]","","","","http://arxiv.org/abs/2109.11406","After decades of massive digitisation, an unprecedented amount of historical documents is available in digital format, along with their machine-readable texts. While this represents a major step forward with respect to preservation and accessibility, it also opens up new opportunities in terms of content mining and the next fundamental challenge is to develop appropriate technologies to efficiently search, retrieve and explore information from this 'big data of the past'. Among semantic indexing opportunities, the recognition and classification of named entities are in great demand among humanities scholars. Yet, named entity recognition (NER) systems are heavily challenged with diverse, historical and noisy inputs. In this survey, we present the array of challenges posed by historical documents to NER, inventory existing resources, describe the main approaches deployed so far, and identify key priorities for future developments.","2021-09-23","2022-03-19 01:51:44","2022-11-04 11:11:33","2022-03-19 01:51:44","","","","","","","Named Entity Recognition and Classification on Historical Documents","","","","","","","","","","","","arXiv.org","","arXiv: 2109.11406","","/home/ebn/Zotero/storage/W6D6X4Q5/2109.html; /home/ebn/pCloudDrive/zot_library/arXiv2109.11406 [cs]/2021/ehrmannet al_2021_named entity recognition and classification on historical.pdf","","HEMDIG FRAMEWORK; NER; historical documents; NLP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PGL6H4GN","journalArticle","2021","Late, Elina; Kumpulainen, Sanna","Interacting with digitised historical newspapers: understanding the use of digital surrogates as primary sources","Journal of Documentation","","0022-0418","10.1108/JD-04-2021-0078","https://doi.org/10.1108/JD-04-2021-0078","Purpose The paper examines academic historians' information interactions with material from digital historical-newspaper collections as the research process unfolds. Design/methodology/approach The study employed qualitative analysis from in-depth interviews with Finnish history scholars who use digitised historical newspapers as primary sources for their research. A model for task-based information interaction guided the collection and analysis of data. Findings The study revealed numerous information interactions within activities related to task-planning, the search process, selecting and working with the items and synthesis and reporting. The information interactions differ with the activities involved, which call for system support mechanisms specific to each activity type. Various activities feature information search, which is an essential research method for those using digital collections in the compilation and analysis of data. Furthermore, application of quantitative methods and multidisciplinary collaboration may be shaping culture in history research toward convergence with the research culture of the natural sciences. Originality/value For sustainable digital humanities infrastructure and digital collections, it is of great importance that system designers understand how the collections are accessed, why and their use in the real-world context. The study enriches understanding of the collections' utilisation and advances a theoretical framework for explicating task-based information interaction.","2021-01-01","2022-03-19 01:47:39","2022-11-04 11:11:33","2022-03-19 01:47:39","106-124","","7","78","","","Interacting with digitised historical newspapers","","","","","","","","","","","","Emerald Insight","","Publisher: Emerald Publishing Limited","","/home/ebn/pCloudDrive/zot_library/Journal of Documentation/2021/late_kumpulainen_2021_interacting with digitised historical newspapers.pdf","","HEMDIG FRAMEWORK; newspapers; user studies","Digital libraries; History; Task analysis; Behaviour; Task based information interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IVYQXES","journalArticle","2021","Oberbichler, Sarah; Pfanzelter, Eva","Topic-specific corpus building: A step towards a representative newspaper corpus on the topic of return migration using text mining methods","Journal of Digital history","","","https://doi.org/10.1515/JDH-2021-1003?locatt=label:JDHFULL","https://journalofdigitalhistory.org/en/article/4yxHGiqXYRbX","Humanities researchers often encounter the problem that their specialized corpora, created by keyword searches, either contain documents that are irrelevant...","2021-10-18","2022-03-19 01:34:47","2022-11-04 11:11:33","2022-03-19 01:34:47","","","jdh001","","","JDH","Topic-specific corpus building","","","","","","","En","","","","","journalofdigitalhistory.org","","Publisher: DeGruyter Section: jdh001","","","","HEMDIG FRAMEWORK; newspapers; text mining; corpus building; similarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVJ7RF3V","book","2012","Galloway, Alexander R.","The Interface Effect","","978-0-7456-6253-4","","","","Interfaces are back, or perhaps they never left. The familiar Socratic conceit from the Phaedrus, of communication as the process of writing directly on the soul of the other, has returned to center stage in today's discussions of culture and media. Indeed Western thought has long construed media as a grand choice between two kinds of interfaces. Following the optimistic path, media seamlessly interface self and other in a transparent and immediate connection. But, following the pessimistic path, media are the obstacles to direct communion, disintegrating self and other into misunderstanding and contradiction. In other words, media interfaces are either clear or complicated, either beautiful or deceptive, either already known or endlessly interpretable. Recognizing the limits of either path, Galloway charts an alternative course by considering the interface as an autonomous zone of aesthetic activity, guided by its own logic and its own ends: the interface effect. Rather than praising user-friendly interfaces that work well, or castigating those that work poorly, this book considers the unworkable nature of all interfaces, from windows and doors to screens and keyboards. Considered allegorically, such thresholds do not so much tell the story of their own operations but beckon outward into the realm of social and political life, and in so doing ask a question to which the political interpretation of interfaces is the only coherent answer. Grounded in philosophy and cultural theory and driven by close readings of video games, software, television, painting, and other images, Galloway seeks to explain the logic of digital culture through an analysis of its most emblematic and ubiquitous manifestation –  the interface.","2012-10-08","2022-02-07 18:05:53","2022-11-04 11:11:33","","","183","","","","","","","","","","Polity","Cambridge","en","","","","","Google Books","","","","false; ","; https://books.google.com.br/books?id=lCd-zMDjKiYC","GUI; HEMDIG FRAMEWORK","Computers / Information Technology; Computers / Social Aspects; Social Science / Media Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8R9H23V","journalArticle","2022","Brasil, Eric","pyHDB - Ferramenta Heurística para a Hemeroteca Digital Brasileira: utilizando técnicas de web scraping para a pesquisa em História","História da Historiografia: International Journal of Theory and History of Historiography","","1983-9928","10.15848/hh.v15i40.1904","","Esse artigo tem como objetivo analisar a relação entre ferramentas e interfaces de busca em repositórios de fontes digitais e a construção do conhecimento histórico na era digital. Para tanto, analiso a pyHDB:Ferramenta Heurística para a Hemeroteca Digital Brasileira da Biblioteca Nacional, caracterizando seus aspectos técnicos, metodológicos e heurísticos. Tal ferramenta é um programa de computador escrito com a linguagem de programação Python e utiliza técnicas de web scraping. Possui o objetivo de auxiliar pesquisadores no processo de construção e registro metodológico, criando relatórios, dados tabulares e datasets a partir dos parâmetros de busca definidos. Primeiramente, analiso de forma crítica os resultados originados pela interface gráfica da Hemeroteca Digital Brasileira. Em seguida, apresento detalhadamente a pyHDB, tanto seus aspectos éticos e técnicos quanto possibilidades analíticas, através de três exemplos de busca. Por fim, proponho algumas considerações finais acerca das vantagens do desenvolvimento e uso de ferramentas metodológicas digitais para a pesquisa histórica.","2022","2022-03-15 17:37:23","2023-07-31 13:59:38","","","","40","15","","História da Historiografia","pyHDB - Ferramenta Heurística para a Hemeroteca Digital Brasileira","","","","","","","pt-BR","","","","","","","","","/home/ebn/pCloudDrive/zot_library/História da Historiografia International Journal of Theory and History of Historiography/2022/brasil_2022_pyhdb - ferramenta heurística para a hemeroteca digital.pdf","","data mining; data visualization; HDB; HEMDIG FRAMEWORK; newspapers; python","Heurística; História Digital; Metodologia da história","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRZAY7D6","journalArticle","2022","Zhu, Wenzhen; Sokhandan, Negin; Yang, Guang; Martin, Sujitha; Sathyanarayana, Suchitra","DocBed: A Multi-Stage OCR Solution for Documents with Complex Layouts","Proceedings of the AAAI Conference on Artificial Intelligence","","2374-3468","10.1609/aaai.v36i11.21539","https://ojs.aaai.org/index.php/AAAI/article/view/21539","Digitization of newspapers is of interest for many reasons including preservation of history, accessibility and search ability, etc. While digitization of documents such as scientific articles and magazines is prevalent in literature, one of the main challenges for digitization of newspaper lies in its complex layout (e.g. articles spanning multiple columns, text interrupted by images) analysis, which is necessary to preserve human read-order. This work provides a major breakthrough in the digitization of newspapers on three fronts: first, releasing a dataset of 3000 fully-annotated, real-world newspaper images from 21 different U.S. states representing an extensive variety of complex layouts for document layout analysis; second, proposing layout segmentation as a precursor to existing optical character recognition (OCR) engines, where multiple state-of-the-art image segmentation models and several post-processing methods are explored for document layout segmentation; third, providing a thorough and structured evaluation protocol for isolated layout segmentation and end-to-end OCR.","2022-06-28","2023-05-29 18:40:48","2023-05-29 18:41:17","2023-05-29 18:40:48","12643-12649","","11","36","","","DocBed","","","","","","","en","Copyright (c) 2022 Association for the Advancement of Artificial Intelligence","","","","ojs.aaai.org","","Number: 11","","/home/ebn/pCloudDrive/zot_library/Proceedings of the AAAI Conference on Artificial Intelligence/2022/zhu et al_2022_docbed.pdf","","HEMDIG FRAMEWORK","Historical Document Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8H5BVAUZ","journalArticle","2022","Talboom, Leontien; Bell, Mark","Keeping it under lock and keywords: exploring new ways to open up the web archives with notebooks","Archival Science","","1573-7500","10.1007/s10502-022-09391-6","https://doi.org/10.1007/s10502-022-09391-6","The UK Government Web Archive (UKGWA) has been archiving government websites since 1996 and now holds regular snapshots of over 5000 sites. Currently, this material can be accessed through browsing or a simple keyword search interface on their website and has also been catalogued in The National Archives’ online catalogue, Discovery. However, the scale of the UKGWA exposes the limits of the current search interface, and there is no facility to understand the archive in aggregate. This article seeks to go beyond the simple keyword search by exploring the data sources available, from APIs to web crawling, for computational analysis of the UKGWA. The article is accompanied by two Python Notebooks which present examples of analysis using each data source. Notebooks lower the technical barriers for the reader to explore and interpret the UKGWA as data, while surfacing the challenges around making web material computationally accessible.","2022-09-01","2023-05-30 13:37:50","2023-08-21 17:53:58","2023-05-30 13:37:50","393-415","","3","22","","Arch Sci","Keeping it under lock and keywords","","","","","","","en","","","","","Springer Link","","","","/home/ebn/pCloudDrive/zot_library/Archival Science/2022/talboom_bell_2022_keeping it under lock and keywords.pdf","","HEMDIG FRAMEWORK","Access; Computational archival science; Digital archiving; Finding aids; Notebooks; Web archives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAAANC8D","webpage","","","The OCR-D project - OCR-D","","","","","https://ocr-d.de/en/about.html","","","2023-08-02 13:13:17","2023-08-21 17:53:58","2023-08-02 13:13:17","","","","","","","","","","","","","","","","","","","","","","","/home/ebn/Zotero/storage/B6GNK6QB/about.html","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQ5XMEPV","journalArticle","2023","Wilson Black, Joshua","Creating specialized corpora from digitized historical newspaper archives: An iterative bootstrapping approach","Digital Scholarship in the Humanities","","2055-7671","10.1093/llc/fqac079","https://doi.org/10.1093/llc/fqac079","The availability of large digital archives of historical newspaper content has transformed the historical sciences. However, the scale of these archives can limit the direct application of advanced text processing methods. Even if it is computationally feasible to apply sophisticated language processing to an entire digital archive, if the material of interest is a small fraction of the archive, the results are unlikely to be useful. Methods for generating smaller specialized corpora from large archives are required to solve this problem. This article presents such a method for historical newspaper archives digitized using the METS/ALTO XML standard (Veridian Software, n.d.). The method is an ‘iterative bootstrapping’ approach in which candidate corpora are evaluated using text mining techniques, items are manually labelled, and Naïve Bayes text classifiers are trained and applied in order to produce new candidate corpora. The method is illustrated by a case study that investigates philosophical content, broadly construed, in pre-1900 English-language New Zealand newspapers. Extensive code is provided in Supplementary Materials.","2023-06-01","2023-08-07 23:56:28","2023-08-08 00:06:46","2023-08-07 23:56:28","779-797","","2","38","","Digital Scholarship in the Humanities","Creating specialized corpora from digitized historical newspaper archives","","","","","","","","","","","","Silverchair","","","","/home/ebn/Zotero/storage/M9EURASQ/6957053.html; /home/ebn/pCloudDrive/zot_library/Digital Scholarship in the Humanities/2023/wilson black_2023_creating specialized corpora from digitized historical.pdf","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6XN992LL","journalArticle","2023","Dzhukaeva, M. A.; Muslimova, M. I.; Mamedova, G. B.","Digital Technology and Practices of Humanities Research","SHS Web of Conferences","","2261-2424","10.1051/shsconf/202317205001","https://www.shs-conferences.org/articles/shsconf/abs/2023/21/shsconf_shcms2023_05001/shsconf_shcms2023_05001.html","Our world began with an image. A leaf falls from a tree and lands on the surface of the water, carried by ripples and whirlpools to a new place far removed from ins origin. There is he able to form new streams in calm water. This image is a metaphor, representing the interweaving of technology with the practices and values of humanities research, being both a point of intersection and a torrent of unexpected and predictable contingencies. Logical methods in the digital humanities lend themselves well to theory and documentation. At a level of a distinct set of defined statistical topics that can be generated using a software tool such as MALLET (Machine Learning for Language toolkit, a cross – platform topic modeling tool) rather that a set equivalent retrieved a linear normal reading process, representing the difference in degree. The methodological stake and consequences of the choice for the knowledge it creates are questioned, but taken into account and understood in scientific discussions. The falling leaf, getting into the wave, continues to move down, and the open frame of its fall can be lost, changing the path of the leaf. However, the leaf may later grow together, thus forming a barrier that affects further flows. Technology is sublimated into the fabric of scientific methods and the organization of the work of scientists is marked by a certain inevitability because of the methodological forces at work and because of the technologies that enable communication and interaction in the wide society.","2023","2023-08-07 23:59:59","2023-08-08 00:06:46","2023-08-07 23:59:59","05001","","","172","","SHS Web Conf.","","","","","","","","en","© The Authors, published by EDP Sciences, 2023","","","","www.shs-conferences.org","","Publisher: EDP Sciences","","/home/ebn/pCloudDrive/zot_library/SHS Web of Conferences/2023/dzhukaeva et al_2023_digital technology and practices of humanities research.pdf","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATGVMXHL","preprint","2023","Düring, Marten; Romanello, Matteo; Ehrmann, Maud; Beelen, Kaspar; Guido, Daniele; Deseure, Brecht; Bunout, Estelle; Keck, Jana; Apostolopoulos, Petros","impresso Text Reuse at Scale impresso Text Reuse at Scale. A Prototype Interface for the Exploration of Text Reuse Data in Semantically Enriched Historical Newspapers","","","","","https://www.researchgate.net/publication/372588607_impresso_Text_Reuse_at_Scale_impresso_Text_Reuse_at_Scale_A_Prototype_Interface_for_the_Exploration_of_Text_Reuse_Data_in_Semantically_Enriched_Historical_Newspapers","","2023-07-25","2023-08-08 00:01:22","2023-08-08 00:06:46","2023-08-07","","","","","","","","","","","","","","","","","","","ResearchGate","","","","/home/ebn/pCloudDrive/zot_library/undefined/2023/düring et al_2023_impresso text reuse at scale impresso text reuse at scale.pdf; ","https://www.researchgate.net/publication/372588607_impresso_Text_Reuse_at_Scale_impresso_Text_Reuse_at_Scale_A_Prototype_Interface_for_the_Exploration_of_Text_Reuse_Data_in_Semantically_Enriched_Historical_Newspapers","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAC9AAAH","bookSection","2022","Bunout, Estelle","Contextualising Queries: Guidance for Research using Current Collections of Digitised Newspapers","Contextualising Queries: Guidance for Research using Current Collections of Digitised Newspapers","978-3-11-072921-4","","","https://www.degruyter.com/document/doi/10.1515/9783110729214-013/html","Contextualising Queries: Guidance for Research using Current Collections of Digitised Newspapers was published in Digitised Newspapers – A New Eldorado for Historians? on page 275.","2022-12-31","2023-08-08 00:01:43","2023-08-08 00:06:46","2023-08-08 00:01:43","275-300","","","","","","Contextualising Queries","","","","","De Gruyter Oldenbourg","","en","De Gruyter expressly reserves the right to use all content for commercial text and data mining within the meaning of Section 44b of the German Copyright Act.","","","","www.degruyter.com","","DOI: 10.1515/9783110729214-013","","/home/ebn/pCloudDrive/zot_library/De Gruyter Oldenbourg/2022/bunout_2022_contextualising queries.pdf","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3GYJIHGC","journalArticle","2019","Koolen, Marijn; van Gorp, Jasmijn; van Ossenbruggen, Jacco","Toward a model for digital tool criticism: Reflection as integrative practice","Digital Scholarship in the Humanities","","2055-7671","10.1093/llc/fqy048","https://doi.org/10.1093/llc/fqy048","In the past decade, an increasing set of digital tools has been developed with which digital sources can be selected, analyzed, and presented. Many tools go beyond key word search and perform different types of analysis, aggregation, mapping, and linking of data selections, which transforms materials and creates new perspectives, thereby changing the way scholars interact with and perceive their materials. These tools, together with the massive amount of digital and digitized data available for humanities research, put a strain on traditional humanities research methods. Currently, there is no established method of assessing the role of digital tools in the research trajectory of humanities scholars. There is no consensus on what questions researchers should ask themselves to evaluate digital sources beyond those of traditional analogue source criticism. This article aims to contribute to a better understanding of digital tools and the discussion of how to evaluate and incorporate them in research, based on findings from a digital tool criticism workshop held at the 2017 Digital Humanities Benelux conference. The overall goal of this article is to provide insight in the actual use and practice of digital tool criticism, offer a ready-made format for a workshop on digital tool criticism, give insight in aspects that play a role in digital tool criticism, propose an elaborate model for digital tool criticism that can be used as common ground for further conversations in the field, and finally, provide recommendations for future workshops, researchers, data custodians, and tool builders.","2019-06-01","2023-08-08 00:05:09","2023-08-08 00:06:46","2023-08-08 00:05:09","368-385","","2","34","","Digital Scholarship in the Humanities","Toward a model for digital tool criticism","","","","","","","","","","","","Silverchair","","","","/home/ebn/pCloudDrive/zot_library/Digital Scholarship in the Humanities/2019/koolen et al_2019_toward a model for digital tool criticism.pdf; /home/ebn/Zotero/storage/BPHG8FFZ/5127711.html","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFWM9J6M","journalArticle","","Ehrmann, Maud","Historical Newspaper User Interfaces: A Review","","","","","","After decades of large-scale digitization, many historical newspaper collections are just one click away via online portals developed and supported by various public or private stakeholders. Initially offering access to full text search and facsimiles visualization only, historic newspaper user interfaces are increasingly integrating advanced exploration features based on the application of text mining tools to digitized sources. As gateways to enriched material, such interfaces are however not neutral and play a fundamental role in how users perceive historical sources, understand potential biases of upstream processes and benefit from the opportunities of datafication. What features can be found in current interfaces, and to what degree do interfaces adopt novel technologies? This paper presents a survey of interfaces for digitized historical newspapers with the aim of mapping the current state of the art and identifying recent trends with regard to content presentation, enrichment and user interaction. We devised 6 interface assessment criteria and reviewed twenty-four interfaces based on ca. 140 predefined features.","","2023-08-21 17:53:43","2023-08-21 17:53:58","","","","","","","","","","","","","","","en","","","","","Zotero","","","","/home/ebn/Zotero/storage/YE9U9Z3Y/Ehrmann - Historical Newspaper User Interfaces A Review.pdf","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
