"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D86I9FHD","conferencePaper","2016","Kassis, M; El-Sana, J; IEEE","Scribble Based Interactive Page Layout Segmentation Using Gabor Filter","Ben Gurion University","2167-6445","","10.1109/ICFHR.2016.13","","This paper presents an interactive approach for fast and accurate page layout segmentation. It is a scribble based interactive segmentation approach, where the user draws scribbles on the various regions and the system performs page layout segmentation. The user can correct and refine the resulting segmentation by drawing new scribbles. To classify the various regions of the page, we apply a bank of Gabor filters, in several orientations and multiple frequencies, to capture the orientation, the stroke width, and size of the text. These properties also implicitly encode the writing style of the document. After combining the responses of the Gabor filter into a feature matrix, we classify various regions of the document by applying graph cuts, while taking into account the user made scribbles. The presented approach is very fast, easy to use, robust to user interaction, and provides accurate results.","2016","2023-09-01 16:49:25","2023-09-01 16:50:54","","13-18","","","","","","","","","","","","","English","","","","WOS:000400052400007","","","","","","","CLASSIFICATION; DOCUMENTS; gabor filter; HEMDIG - WOS; IMAGE SEGMENTATION; interactive system; page segmentation; scribble-based","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PROCEEDINGS OF 2016 15TH INTERNATIONAL CONFERENCE ON FRONTIERS IN HANDWRITING RECOGNITION (ICFHR)","","","","","","","","","","","","","","",""
"EX9ILI78","bookSection","2002","Suvichakorn, A; Watcharabusaracum, S; Sinthupinyo, W","Simple layout segmentation of gray-scale document images","DOCUMENT ANALYSIS SYSTEM V, PROCEEDINGS","0302-9743","","","","A simple yet effective layout segmentation of document images is proposed in this paper. First, n x n blocks are roughly labeled as background, line, text, images, graphics or mixed class. For blocks in mixed class, they are split into 4 sub-blocks and the process repeats until no mixed class is found. By exploiting Savitzky-Golay derivative filter in the classification, the computation of features is kept to the minimum. Next, the boundaries of each object are refined. The experimental results yields a satisfactory results as a pre-process prior to OCR.","2002","2023-09-01 16:49:25","2023-09-01 16:50:54","","245-248","","","2423","","","","","","","","","","English","","","","WOS:000187252700028","","","","","","","HEMDIG - WOS","","Lopresti, EP; Hu, J; Kashi, R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TJQFVF43","conferencePaper","2015","Mujibiya, A","GlassNage: Layout Recognition for Dynamic Content Retrieval in Multi-Section Digital Signage","Rakuten Group, Inc","0302-9743","","10.1007/978-3-319-20804-6_31","","We report our approach to support dynamic content transfer from publicly available large display digital signage to users' private display, specifically Glass-like wearable devices. We aim to address issues concerning dynamic multimedia signage where the content are divided into several sections. This type of signage has become increasingly popular due to optimal content exposures. In contrast to prior research, our approach excludes computer vision based object recognition, and instead took an approach to identify how contents are being laid-out in a digital signage. We incorporate techniques to recognize basic layout features including corners, lines, edges, and line segments; which are obtained from the camera frame taken by the user using their own device. Consequently, these layout features are combined to generate signage layout map, which is then compared to pre-learned layout map for position detection and perspective correction using homography estimation. To grab a specific content, users are able to choose a section within the captured layout using the device's interface, which in turn creates a request to contents server to send respective content information based on a timestamp and a unique section ID. In this paper, we describe implementation details, report user study results, and conclude with discussion of our experiences in implementation as well as highlighting future work.","2015","2023-09-01 16:49:25","2023-09-01 16:50:54","","337-348","","","9189","","","","","","","","","","English","","","","WOS:000363683500031","","","","","","","Computer vision; Digital signage; HEMDIG - WOS; Layout recognition; Line segment; Multi section; Public display; Public-to-private; User study; Visual features","","Streitz, N; Markopoulos, P","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DISTRIBUTED, AMBIENT, AND PERVASIVE INTERACTIONS","","","","","","","","","","","","","","",""
"AMW82IMQ","conferencePaper","2022","Kawoosa, HS; Singh, M; Joshi, MM; Goyal, P","NCERT5K-IITRPR: A Benchmark Dataset for Non-textual Component Detection in School Books","Indian Institute of Technology System (IIT System)","0302-9743","","10.1007/978-3-031-06555-2_31","","The STEM subjects books heavily rely on Non-textual Components (NTCs) such as charts, geometric figures, and equations to demonstrate the underlying complex concepts. However, the accessibility of STEM subjects for Blind and Visually Impaired (BVIP) students is a primary concern, especially in developing countries such as India. BVIP uses assistive technologies (ATs) like optical character recognition (OCR) and screen readers for reading/writing purposes. While parsing, such ATs skip NTCs and mainly rely on alternative texts to describe these visualization components. Integration of effective and automated document layout parsing frameworks for extracting data from non-textual components of digital documents are required with existing ATs for making these NTCs accessible. Although, the primary concern is the absence of an adequately annotated textbook dataset on which layout recognition and other vision-based frameworks can be trained. To improve the accessibility and automated parsing of such books, we introduce a new NCERT5K-IITRPR dataset of National Council of Educational Research and Training (NCERT) school books. Twenty-three annotated books covering more than 5000 pages from the eighth to twelve standards have been considered. The NCERT label objects are structurally different from the existing document layout analysis (DLA) dataset objects and contain diverse label categories. We benchmark the NCERT5K-IITRPR dataset with multiple object detection methods. A systematic analysis of detectors shows the label complexity and fine-tuning necessity of the NCERT5K-IITRPR dataset. We hope that our dataset helps in improving the accessibility of NCERT Books for BVIP students.","2022","2023-09-01 16:49:25","2023-09-01 16:50:54","","461-475","","","13237","","","","","","","","","","English","","","","WOS:000870314500031","","","","","","","Assistive reading; Document layout analysis; Graphical object detection; HEMDIG - WOS; NCERT books; NCERT dataset","","Uchida, S; Barney, E; Eglin, V","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOCUMENT ANALYSIS SYSTEMS, DAS 2022","","","","","","","","","","","","","","",""
"HERQ5TED","conferencePaper","2022","Zhu, WZ; Sokhandan, N; Yang, G; Martin, S; Sathyanarayana, S; Assoc Advancement Artificial Intelligence","DocBed: A Multi-Stage OCR Solution for Documents with Complex Layouts","","2159-5399","","","","Digitization of newspapers is of interest for many reasons including preservation of history, accessibility and search ability, etc. While digitization of documents such as scientific articles and magazines is prevalent in literature, one of the main challenges for digitization of newspaper lies in its complex layout (e.g. articles spanning multiple columns, text interrupted by images) analysis, which is necessary to preserve human read-order. This work provides a major breakthrough in the digitization of newspapers on three fronts: first, releasing a dataset of 3000 fully-annotated, real-world newspaper images from 21 different U.S. states representing an extensive variety of complex layouts for document layout analysis; second, proposing layout segmentation as a precursor to existing optical character recognition (OCR) engines, where multiple state-of-the-art image segmentation models and several post-processing methods are explored for document layout segmentation; third, providing a thorough and structured evaluation protocol for isolated layout segmentation and end-to-end OCR.","2022","2023-09-01 16:49:25","2023-09-01 16:50:54","","12643-12649","","","","","","","","","","","","","English","","","","WOS:000893639105084","","","","","","","HEMDIG - WOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","THIRTY-SIXTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE / THIRTY-FOURTH CONFERENCE ON INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE / TWELVETH SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE","","","","","","","","","","","","","","",""
"YCYEY9PE","conferencePaper","2021","Belagavi, K; Tadimeti, P; Sarvadevabhatla, RK","DocVisor: A Multi-purpose Web-Based Interactive Visualizer for Document Image Analytics","International Institute of Information Technology Hyderabad","0302-9743","","10.1007/978-3-030-86159-9_14","","The performance for many document-based problems (OCR, Document Layout Segmentation, etc.) is typically studied in terms of a single aggregate performance measure (Intersection-Over-Union, Character Error Rate, etc.). While useful, the aggregation is a trade-off between instance-level analysis of predictions which may shed better light on a particular approach's biases and performance characteristics. To enable a systematic understanding of instance-level predictions, we introduce DocVisor - a web-based multi-purpose visualization tool for analyzing the data and predictions related to various document image understanding problems. DocVisor provides support for visualizing data sorted using custom-specified performance metrics and display styles. It also supports the visualization of intermediate outputs (e.g., attention maps, coarse predictions) of the processing pipelines. This paper describes the appealing features of DocVisor and showcases its multi-purpose nature and general utility. We illustrate DocVisor's functionality for four popular document understanding tasks - document region layout segmentation, tabular data detection, weakly-supervised document region segmentation and optical character recognition. DocVisor is available as a documented public repository for use by the community.","2021","2023-09-01 16:49:25","2023-09-01 16:50:54","","206-219","","","12917","","","","","","","","","","English","","","","WOS:000711885200014","","","","","","","HEMDIG - WOS","","Smith, EHB; Pal, U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOCUMENT ANALYSIS AND RECOGNITION, ICDAR 2021, PT II","","","","","","","","","","","","","","",""
"WX4UYGQU","journalArticle","2023","Yao, H; Miao, J; Zhang, GX; Chu, J","3D layout estimation of general rooms based on ordinal semantic segmentation","IET COMPUTER VISION","","1751-9632","10.1049/cvi2.12149","","Room layout estimation aims to predict the location and range of layout planes of interior spaces. Previous works treat each layout plane as an independent individual without considering the ordinal relation between walls, resulting the loss of the wall planes and the lack of integrity. This paper proposes a novel two-branch neural networks model to estimate 3D layouts of cuboid and non-cuboid room types. The model embeds the ordinal relation between layout planes into the layout segmentation branch through an proposed ordinal classification loss function, and outputs both pixel-level layout segmentation maps and layout plane parameter maps. Then, the instance-level plane parameters of each layout plane are determined by using an instance-aware pooling layer. Finally, the sharpness of layout edges of the 2D layout semantic segmentation map is optimized by using an improved depth map intersection algorithm. Furthermore, we annotate a large-scale 3D room layout estimation dataset, InteriorNet-Layout, to obtain a steady model. Experiments on synthesized real-world datasets show that the proposed method achieves faster calculation while maintaining high accuracy. Code is available at .","2023-01-27","2023-09-01 16:49:25","2023-09-01 16:50:54","","","","","","","","","","","","","","","English","","","","WOS:000919010600001","","","","","","","dataset; depth estimation; HEMDIG - WOS; plane parameters; room layout estimation; semantic segmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XWRYFXWB","conferencePaper","2000","Maderlechner, G; Schreyer, A; Suda, P","Extraction of relevant information from document images using measures of visual attention","Siemens AG","1051-4651","","","","This paper describes an approach to attention based layout segmentation using general principles of the human visual perception to achieve this goal. The text is considered as texture in different resolution levels. A new measure of attractiveness is introduced. The segmentation is generic and not limited to specific document classes and models. The resulting regions of interest may be used for further interpretation. The overall speed of browsing and searching lar-ge volumes of scanned documents cart be increased considerably.","2000","2023-09-01 16:49:25","2023-09-01 16:50:54","","385-388","","","","","","","","","","","","","English","","","","WOS:000166815200087","","","","","","","HEMDIG - WOS","","Sanfeliu, A; Villanueva, JJ; Vanrell, M; Alquezar, R; Crowley, J; Shirai, Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15TH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOL 4, PROCEEDINGS: APPLICATIONS, ROBOTICS SYSTEMS AND ARCHITECTURES","","","","","","","","","","","","","","",""
"482D6ULG","conferencePaper","2017","Corbelli, A; Baraldi, L; Balducci, F; Grana, C; Cucchiara, R","Layout Analysis and Content Classification in Digitized Books","Universita di Modena e Reggio Emilia","1865-0929","","10.1007/978-3-319-56300-8_14","","Automatic layout analysis has proven to be extremely important in the process of digitization of large amounts of documents. In this paper we present amixed approach to layout analysis, introducing a SVM-aided layout segmentation process and a classification process based on local and geometrical features. The final output of the automatic analysis algorithm is a complete and structured annotation in JSON format, containing the digitalized text aswell as all the references to the illustrations of the input page, and which can be used by visualization interfaces as well as annotation interfaces. We evaluate our algorithm on a large dataset built upon the first volume of the ""Enciclopedia Treccani"".","2017","2023-09-01 16:49:25","2023-09-01 16:50:54","","153-165","","","701","","","","","","","","","","English","","","","WOS:000425872800014","","","","","","","Annotation interfaces; Content classification; HEMDIG - WOS; IMAGES; Layout analysis; LINES; SEGMENTATION; SVM","","Agosti, M; Bertini, M; Ferilli, S; Marinai, S; Orio, N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DIGITAL LIBRARIES AND MULTIMEDIA ARCHIVES","","","","","","","","","","","","","","",""
"HMZTD649","conferencePaper","2009","Gordo, A; Valveny, E","The Diagonal Split: A Pre-segmentation Step for Page Layout Analysis and Classification","Centre de Visio per Computador (CVC)","0302-9743","","","","Document classification is an important task in all the processes related to document storage and retrieval. In the case of complex documents, structural features are needed to achieve a correct classification. Unfortunately, physical layout analysis is error prone. In this paper we present a pre-segmentation step based on a divide & conquer strategy that can be used to improve the page segmentation results, independently of the segmentation algorithm used. This pre-segmentation step is evaluated in classification and retrieval using the selective CRLA algorithm for layout segmentation together with a clustering based on the voronoi area diagram, and tested on two different databases, MARC and Girona Archives.","2009","2023-09-01 16:49:25","2023-09-01 16:50:54","","290-297","","","5524","","","","","","","","","","English","","","","WOS:000268999700038","","","","","","","HEMDIG - WOS","","Araujo, H; Mendonca, AM; Pinho, AJ; Torres, MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PATTERN RECOGNITION AND IMAGE ANALYSIS, PROCEEDINGS","","","","","","","","","","","","","","",""
"VKP6U5KY","conferencePaper","2016","Hou, BQ; Li, XM; Wang, K","Research on Dimension Adjustment Method of Variant Design","Guilin University of Electronic Technology","2352-5401","","","","In order to study the problem of the dimension of the dimension of the model modified design. A geometric model for the layout of dimension dimension. Through the containment relationship between the dimensions of the relationship between the size of the resulting constraint relationship, on the basis of the creation of the size of the layout recognition algorithm, and the application validation. The size adaptive adjustment of the 3D variant design is realized.","2016","2023-09-01 16:49:26","2023-09-01 16:50:54","","122-126","","","43","","","","","","","","","","English","","","","WOS:000389243400023","","","","","","","dimension dimension; dimension layout; HEMDIG - WOS; size adjustment; variant design","","Yue, XG; Cao, Y; Habib, MM; Boddhu, SK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the 2016 International Conference on Engineering and Technology Innovations","","","","","","","","","","","","","","",""
"RAGNLHHY","conferencePaper","2021","Sharan, SP; Aitha, S; Kumar, A; Trivedi, A; Augustine, A; Sarvadevabhatla, RK","Palmira: A Deep Deformable Network for Instance Segmentation of Dense and Uneven Layouts in Handwritten Manuscripts","International Institute of Information Technology Hyderabad","0302-9743","","10.1007/978-3-030-86331-9_31","","Handwritten documents are often characterized by dense and uneven layout. Despite advances, standard deep network based approaches for semantic layout segmentation are not robust to complex deformations seen across semantic regions. This phenomenon is especially pronounced for the low-resource Indic palm-leaf manuscript domain. To address the issue, we first introduce Indiscapes2, a new large-scale diverse dataset of Indic manuscripts with semantic layout annotations. Indiscapes2 contains documents from four different historical collections and is 150% larger than its predecessor, Indiscapes. We also propose a novel deep network PALMIRA for robust, deformation-aware instance segmentation of regions in handwritten manuscripts. We also report Hausdorff distance and its variants as a boundary-aware performance measure. Our experiments demonstrate that PALMIRA provides robust layouts, outperforms strong baseline approaches and ablative variants. We also include qualitative results on Arabic, South-East Asian and Hebrew historical manuscripts to showcase the generalization capability of PALMIRA.","2021","2023-09-01 16:49:26","2023-09-01 16:50:54","","477-491","","","12822","","","","","","","","","","English","","","","WOS:000770800600031","","","","","","","Dataset; Deformable convolutional network; Document image segmentation; HEMDIG - WOS; Historical document analysis; Instance segmentation","","Llados, J; Lopresti, D; Uchida, S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOCUMENT ANALYSIS AND RECOGNITION - ICDAR 2021, PT II","","","","","","","","","","","","","","",""
"ETMTRWFR","conferencePaper","2021","Cao, RY; Li, HW; Zhou, GB; Luo, P","Towards Document Panoptic Segmentation with Pinpoint Accuracy: Method and Evaluation","Chinese Academy of Sciences","0302-9743","","10.1007/978-3-030-86331-9_1","","In this paper we study the task of document layout recognition for digital documents, requiring that the model should detect the exact physical object region without missing any text or containing any redundant text outside objects. It is the vital step to support high-quality information extraction, table understanding and knowledge base construction over the documents from various vertical domains (e.g. financial, legal, and government fields). Here, we consider digital documents, where characters and graphic elements are given with their exact texts, positions inside document pages, compared with image documents. Towards document layout recognition with pinpoint accuracy, we consider this problem as a document panoptic segmentation task, that each token in the document page must be assigned a class label and an instance id. Considering that two predicted objects may intersect under traditional visual panoptic segmentation method, like Mask R-CNN, however, document objects never intersect because most document pages follow manhattan layout. Therefore, we propose a novel framework, named document panoptic segmentation (DPS) model. It first splits the document page into column regions and groups tokens into line regions, then extracts the textual and visual features, and finally assigns class label and instance id to each line region. Additionally, we propose a novel metric based on the intersection over union (IoU) between the tokens contained in predicted and the ground-truth object, which is more suitable than metric based on the area IoU between predicted and the ground-truth bounding box. Finally, the empirical experiments based on PubLayNet, ArXiv and Financial datasets show that the proposed DPS model obtains 0.8833, 0.9205 and 0.8530 mAP scores on three datasets. The proposed model obtains great improvement on mAP score compared with Faster R-CNN and Mask R-CNN models.","2021","2023-09-01 16:49:26","2023-09-01 16:50:54","","3-18","","","12822","","","","","","","","","","English","","","","WOS:000770800600001","","","","","","","HEMDIG - WOS","","Llados, J; Lopresti, D; Uchida, S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOCUMENT ANALYSIS AND RECOGNITION - ICDAR 2021, PT II","","","","","","","","","","","","","","",""
"X6HDNL85","conferencePaper","2021","Yepes, AJ; Zhong, P; Burdick, D","ICDAR 2021 Competition on Scientific Literature Parsing","University of Melbourne","0302-9743","","10.1007/978-3-030-86337-1_40","","Scientific literature contain important information related to cutting-edge innovations in diverse domains. Advances in natural language processing have been driving the fast development in automated information extraction from scientific literature. However, scientific literature is often available in unstructured PDF format. While PDF is great for preserving basic visual elements, such as characters, lines, shapes, etc., on a canvas for presentation to humans, automatic processing of the PDF format by machines presents many challenges. With over 2.5 trillion PDF documents in existence, these issues are prevalent in many other important application domains as well. A critical challenge for automated information extraction from scientific literature is that documents often contain content that is not in natural language, such as figures and tables. Nevertheless, such content usually illustrates key results, messages, or summarizations of the research. To obtain a comprehensive understanding of scientific literature, the automated system must be able to recognize the layout of the documents and parse the non-natural-language content into a machine readable format. Our ICDAR 2021 Scientific Literature Parsing Competition (ICDAR2021-SLP) aims to drive the advances specifically in document understanding. ICDAR2021-SLP leverages the PubLayNet and PubTab-Net datasets, which provide hundreds of thousands of training and evaluation examples. In Task A, Document Layout Recognition, submissions with the highest performance combine object detection and specialised solutions for the different categories. In Task B, Table Recognition, top submissions rely on methods to identify table components and post-processing methods to generate the table structure and content. Results from both tasks show an impressive performance and opens the possibility for high performance practical applications.","2021","2023-09-01 16:49:26","2023-09-01 16:50:54","","605-617","","","12824","","","","","","","","","","English","","","","WOS:000711880100040","","","","","","","Document layout understanding; HEMDIG - WOS; ICDAR competition; Table recognition","","Llados, J; Lopresti, D; Uchida, S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOCUMENT ANALYSIS AND RECOGNITION, ICDAR 2021, PT IV","","","","","","","","","","","","","","",""
